order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,product_name,category,brand,price,rating,name,email,gender,city,signup_date,item_revenue
I00031723,O00014563,P000744,U006007,1.0,88.68,88.68,2024-04-29 23:22:14.751020,,88.68,Acme Arrive,Pet Supplies,Acme,88.68,4.02,Wayne Campbell,bradley14@example.com,Male,New Gregoryborough,2024-03-22,88.68
I00031724,O00014564,P000013,U008462,1.0,19.09,19.09,2024-11-18 15:53:39.664247,Cancelled,19.09,Harbor Others,Groceries,Harbor,19.09,4.5,Alexander May,andrea91@example.com,Female,Andreaport,2024-12-20,19.09
I00031725,O00014565,P000959,U008792,1.0,,71.72,2025-11-12 18:33:54.260368,Completed,71.72,Astra Idea,Beauty,Astra,71.72,3.46,Kathleen Kim,elizabethhuffman@example.net,Male,East Barbaraside,2025-06-16,
I00031726,O00014566,P001981,U000740,1.0,9.92,9.92,2024-02-16 15:11:14.699840,Shipped,254.58,Pulse Fly,Groceries,Pulse,9.92,3.32,Aaron Marshall,denise20@example.org,Other,Nelsonview,2024-11-04,9.92
I00031727,O00014566,P001004,U000740,1.0,12.81,12.81,2024-02-16 15:11:14.699840,Shipped,254.58,Acme Mention,Pet Supplies,Acme,12.81,3.13,Aaron Marshall,denise20@example.org,Other,Nelsonview,2024-11-04,12.81
I00031728,O00014566,P000483,U000740,1.0,2.83,2.83,2024-02-16 15:11:14.699840,Shipped,254.58,Pulse Determine,Books,Pulse,2.83,,Aaron Marshall,denise20@example.org,Other,Nelsonview,2024-11-04,2.83
I00031729,O00014566,P001301,U000740,2.0,114.51,229.02,2024-02-16 15:11:14.699840,Shipped,254.58,Astra Without,Clothing,Astra,114.51,2.87,Aaron Marshall,denise20@example.org,Other,Nelsonview,2024-11-04,229.02
I00031730,O00014567,P000732,U006196,2.0,52.87,105.74,2025-06-15 04:25:11.205812,Returned,,NeoTech Receive,Books,NeoTech,52.87,3.17,Rachael Moore,pottsdonna@example.org,Male,West Michelle,2024-06-23,105.74
I00031731,O00014567,P001336,U006196,1.0,260.9,260.9,2025-06-15 04:25:11.205812,Returned,,Solace Section,Home & Kitchen,Solace,260.9,,Rachael Moore,pottsdonna@example.org,Male,West Michelle,2024-06-23,260.9
I00031732,O00014567,P000505,U006196,1.0,42.15,42.15,2025-06-15 04:25:11.205812,Returned,,Solace Future,Books,Solace,42.15,3.71,Rachael Moore,pottsdonna@example.org,Male,West Michelle,2024-06-23,42.15
I00031733,O00014568,P001276,U001897,1.0,39.32,39.32,2024-07-08 19:27:21.591773,Returned,732.77,Harbor Forget,Clothing,Harbor,39.32,3.35,Victoria Clark,nnunez@example.org,Female,Russellland,2025-07-31,39.32
I00031734,O00014568,P000460,U001897,2.0,20.56,41.12,2024-07-08 19:27:21.591773,Returned,732.77,Orion Final,Groceries,Orion,20.56,4.72,Victoria Clark,nnunez@example.org,Female,Russellland,2025-07-31,41.12
I00031735,O00014568,P000227,U001897,2.0,238.61,477.22,2024-07-08 19:27:21.591773,Returned,732.77,Solace Risk,Home & Kitchen,Solace,238.61,3.47,Victoria Clark,nnunez@example.org,Female,Russellland,2025-07-31,477.22
I00031757,O00014581,P001097,U006779,2.0,223.08,446.16,2024-09-27 19:02:03.263875,Cancelled,551.96,Astra Son,Sports,Astra,223.08,3.56,George Kirk,monicajackson@example.org,Other,Allenland,2024-03-02,446.16
I00031759,O00014582,P000093,U007007,1.0,202.3,202.3,2025-10-04 22:03:05.749849,Returned,232.89,NeoTech Peace,Sports,NeoTech,202.3,3.85,Oscar Wagner,chad21@example.net,Other,Richardview,2025-02-28,202.3
I00031633,O00014523,P000762,U004677,1.0,185.46,185.46,2025-02-04 10:07:11.408475,Cancelled,980.19,Everest Response,Clothing,Everest,185.46,3.87,Robin Brooks,lindathompson@example.com,Other,Melissafurt,2025-02-18,185.46
I00031781,O00014592,P000248,U002936,1.0,40.54,40.54,2024-08-03 19:15:49.729212,Completed,40.54,Solace Street,Beauty,Solace,40.54,2.51,Kevin Wright,,Female,Joneschester,2025-03-10,40.54
I00031783,O00014594,P000360,U008784,2.0,59.31,118.62,2024-10-07 08:42:30.852069,Returned,118.62,Nimbus Main,Pet Supplies,Nimbus,59.31,4.45,James Walker,flee@example.com,Male,North Jason,2024-12-19,118.62
I00031784,O00014595,P000851,U001152,3.0,67.08,201.24,2024-03-26 07:23:28.813519,Cancelled,221.04,Nimbus Serve,,Nimbus,67.08,2.91,Cynthia Murphy,jalvarez@example.org,Male,Matthewstad,2025-02-06,201.24
I00031785,O00014595,P001523,U001152,3.0,6.6,19.8,2024-03-26 07:23:28.813519,Cancelled,221.04,Pulse Require,Groceries,Pulse,6.6,3.22,Cynthia Murphy,jalvarez@example.org,Male,Matthewstad,2025-02-06,19.799999999999997
I00031786,O00014596,P001156,U000397,1.0,96.56,96.56,2025-01-22 05:05:59.194713,Completed,,Harbor Hear,Books,Harbor,96.56,3.87,Lawrence Floyd,xhill@example.org,Other,Nataliemouth,2024-04-25,96.56
I00031787,O00014597,P000564,U008046,1.0,99.23,99.23,2025-04-17 05:58:11.695892,Cancelled,99.23,Zenith Conference,Home & Kitchen,Zenith,99.23,3.48,Jason Proctor,icole@example.org,Other,Rodriguezborough,2024-08-27,99.23
I00031788,O00014598,P000242,U002415,2.0,51.96,103.92,2024-06-07 15:50:25.599657,Cancelled,,Astra Number,Pet Supplies,Astra,51.96,2.9,Diamond Hill,thomasellis@example.com,Other,East Bobbytown,2024-12-23,103.92
I00031790,O00014599,P000392,U002773,1.0,387.23,387.23,2025-08-01 03:09:23.674662,Returned,962.65,Nimbus Subject,Home & Kitchen,Nimbus,387.23,3.15,Jared Torres,gordonsabrina@example.net,Other,Clarkberg,2025-07-15,387.23
I00031791,O00014599,P001688,U002773,1.0,59.25,59.25,2025-08-01 03:09:23.674662,Returned,962.65,Zenith Mr,Sports,Zenith,59.25,4.51,Jared Torres,gordonsabrina@example.net,Other,Clarkberg,2025-07-15,59.25
I00031792,O00014599,P000877,U002773,1.0,24.09,24.09,2025-08-01 03:09:23.674662,Returned,962.65,Willow Commercial,Groceries,Willow,24.09,4.33,Jared Torres,gordonsabrina@example.net,Other,Clarkberg,2025-07-15,24.09
I00031793,O00014599,P001813,U002773,2.0,54.41,108.82,2025-08-01 03:09:23.674662,Returned,962.65,Pulse Soon,Pet Supplies,Pulse,54.41,2.86,Jared Torres,gordonsabrina@example.net,Other,Clarkberg,2025-07-15,108.82
I00031794,O00014600,P000112,U002210,1.0,65.21,65.21,2025-04-07 21:36:41.092563,Cancelled,65.21,Orion Surface,Sports,Orion,65.21,2.69,Taylor Ingram,victoriabenson@example.com,Female,New Josephtown,2024-09-12,65.21
I00031795,O00014601,P000921,U009400,2.0,47.82,95.64,2025-06-26 21:10:31.622029,Shipped,119.51,Acme Military,Home & Kitchen,Acme,47.82,4.8,Greg Wilson,lukeknight@example.org,Other,Lake Jamieport,2024-06-17,95.64
I00031796,O00014601,P000979,U009400,1.0,23.87,23.87,2025-06-26 21:10:31.622029,Shipped,119.51,,Home & Kitchen,Solace,23.87,3.53,Greg Wilson,lukeknight@example.org,Other,Lake Jamieport,2024-06-17,23.87
I00031797,O00014602,P001701,U008868,3.0,513.32,1539.96,2024-02-02 00:20:52.933390,Returned,1539.96,Willow Executive,Electronics,Willow,513.32,4.66,Elizabeth Smith,michael42@example.com,Male,Kaylahaven,2025-03-09,1539.96
I00031798,O00014603,P001540,U005769,1.0,148.66,148.66,2025-09-30 04:05:56.758359,Processing,148.66,Harbor Whom,Automotive,Harbor,148.66,3.07,Melissa Scott,bbarr@example.net,Female,Port Jenniferside,2024-12-24,148.66
I00031799,O00014604,P001139,U009405,1.0,264.04,264.04,2025-08-28 21:01:11.215486,Shipped,264.04,Willow Past,Home & Kitchen,Willow,264.04,4.71,Jody Andrade,baileygutierrez@example.com,Other,Ginafort,2025-04-29,264.04
I00031800,O00014605,P001385,U008015,1.0,710.57,710.57,2025-04-18 18:37:53.811516,Returned,710.57,Willow We,Automotive,Willow,710.57,4.02,Jennifer Banks,hubbardvalerie@example.com,Female,Perkinsfurt,2024-06-03,710.57
I00031782,O00014593,P001291,U005579,1.0,56.18,56.18,2025-09-25 21:14:48.805602,Processing,56.18,Zenith Sign,Beauty,Zenith,56.18,3.55,Teresa Morris,greerpaul@example.org,Female,East Melissa,2025-02-13,56.18
I00031780,O00014591,P001317,U004322,1.0,13.72,13.72,2024-03-16 05:40:01.664231,Cancelled,32.33,,Home & Kitchen,Everest,13.72,2.74,Scott Fisher,vanessamann@example.net,Male,North Stephanie,2024-08-25,13.72
I00031760,O00014582,P000981,U007007,1.0,30.59,30.59,2025-10-04 22:03:05.749849,Returned,232.89,Orion Machine,Books,Orion,30.59,3.74,Oscar Wagner,chad21@example.net,Other,Richardview,2025-02-28,30.59
I00031778,O00014590,P001955,U003957,1.0,124.68,124.68,2024-05-29 22:19:41.761154,Processing,222.46,Astra Remain,Beauty,Astra,124.68,4.88,Theodore Harris,morrisjoshua@example.org,Female,Danielville,2025-08-06,124.68
I00031761,O00014583,P001621,U004149,1.0,15.11,15.11,2025-08-22 15:32:27.643488,Cancelled,15.11,Harbor College,Home & Kitchen,Harbor,15.11,4.76,Lisa Hernandez,dylanyoung@example.net,Male,North Joanne,2025-09-05,15.11
I00031762,O00014584,P000215,U000149,3.0,34.28,102.84,2025-05-26 19:14:00.382659,Completed,102.84,Orion High,Pet Supplies,Orion,34.28,3.08,Sherry Johnson,bradleygonzalez@example.org,Female,Sarahhaven,2025-05-04,102.84
I00031763,O00014585,P001685,U005007,1.0,319.15,319.15,2025-09-24 22:44:40.519292,Completed,535.32,Nimbus Return,Electronics,Nimbus,319.15,4.15,Christian Melton,nicholsjohn@example.net,Male,South Mariaport,2024-10-18,319.15
I00031764,O00014585,P000861,U005007,1.0,81.52,81.52,2025-09-24 22:44:40.519292,Completed,535.32,Orion Voice,Toys,Orion,81.52,3.54,Christian Melton,nicholsjohn@example.net,Male,South Mariaport,2024-10-18,81.52
I00031765,O00014585,P001200,U005007,1.0,134.65,134.65,2025-09-24 22:44:40.519292,Completed,535.32,,Toys,Nimbus,134.65,3.88,Christian Melton,nicholsjohn@example.net,Male,South Mariaport,2024-10-18,134.65
I00031766,O00014586,P001844,U000487,2.0,70.23,140.46,2025-08-11 18:42:49.257457,Processing,179.48,Nimbus Size,Books,Nimbus,70.23,2.99,Matthew Brock,shannon05@example.org,Male,East Amy,2024-07-15,140.46
I00031767,O00014586,P001948,U000487,1.0,39.02,39.02,2025-08-11 18:42:49.257457,Processing,179.48,GreenLeaf Front,Toys,GreenLeaf,39.02,4.74,Matthew Brock,shannon05@example.org,Male,East Amy,2024-07-15,39.02
I00031768,O00014587,P000980,U007488,2.0,53.19,106.38,2024-07-06 15:15:14.293848,Completed,176.77,Acme Behavior,Books,Acme,53.19,3.06,Jason Duncan,clairewilson@example.com,Male,West Charlene,2025-05-07,106.38
I00031769,O00014587,P001818,U007488,1.0,70.39,70.39,2024-07-06 15:15:14.293848,Completed,176.77,Willow Prepare,Beauty,Willow,70.39,4.11,Jason Duncan,clairewilson@example.com,Male,West Charlene,2025-05-07,70.39
I00031770,O00014588,P000761,U007432,1.0,57.87,57.87,2025-08-26 23:38:55.483844,Returned,1825.2,Willow Perform,Pet Supplies,Willow,57.87,2.57,Jessica Savage,sarahsanchez@example.org,Female,East Elizabeth,2025-09-29,57.87
I00031771,O00014588,P000633,U007432,3.0,32.11,96.33,2025-08-26 23:38:55.483844,Returned,1825.2,Nimbus Seven,Beauty,Nimbus,32.11,2.82,Jessica Savage,sarahsanchez@example.org,Female,East Elizabeth,2025-09-29,96.33
I00031772,O00014588,P001807,U007432,1.0,557.39,557.39,2025-08-26 23:38:55.483844,Returned,1825.2,Nimbus Maintain,Electronics,Nimbus,557.39,3.67,Jessica Savage,sarahsanchez@example.org,Female,East Elizabeth,2025-09-29,557.39
I00031773,O00014588,P001433,U007432,1.0,155.2,155.2,2025-08-26 23:38:55.483844,Returned,1825.2,NeoTech My,Automotive,NeoTech,155.2,2.76,Jessica Savage,sarahsanchez@example.org,Female,East Elizabeth,2025-09-29,155.2
I00031774,O00014588,P000667,U007432,3.0,319.47,958.41,2025-08-26 23:38:55.483844,Returned,1825.2,Harbor Than,Home & Kitchen,Harbor,319.47,4.81,Jessica Savage,sarahsanchez@example.org,Female,East Elizabeth,2025-09-29,958.4100000000001
I00031775,O00014589,P001603,U006464,2.0,233.45,466.9,2025-08-17 16:34:59.561763,Shipped,466.9,NeoTech Week,Sports,NeoTech,233.45,4.4,Brandi Wiggins,john28@example.com,Female,Meaganland,2025-07-18,466.9
I00031776,O00014590,P000811,U003957,1.0,86.16,86.16,2024-05-29 22:19:41.761154,Processing,222.46,Orion Listen,Toys,Orion,86.16,4.08,Theodore Harris,morrisjoshua@example.org,Female,Danielville,2025-08-06,86.16
I00031777,O00014590,P001577,U003957,1.0,11.62,11.62,2024-05-29 22:19:41.761154,Processing,222.46,Solace Small,Toys,Solace,11.62,4.37,Theodore Harris,morrisjoshua@example.org,Female,Danielville,2025-08-06,11.62
I00031717,O00014561,P000530,U005300,3.0,182.23,546.69,2024-09-29 21:13:08.518867,Returned,1755.21,NeoTech Close,Sports,NeoTech,182.23,4.17,Ryan Wright,lucerodeborah@example.net,Other,New Steven,2025-03-17,546.6899999999999
I00031716,O00014560,P001697,U006446,1.0,20.71,20.71,2025-05-30 10:41:32.935009,Cancelled,114.72,NeoTech Member,Toys,NeoTech,20.71,4.67,Kathleen Scott,lisa81@example.com,Other,Brendaview,2024-05-01,20.71
I00031715,O00014560,P000403,U006446,1.0,74.66,74.66,2025-05-30 10:41:32.935009,Cancelled,114.72,Orion Film,Clothing,Orion,74.66,2.55,Kathleen Scott,lisa81@example.com,Other,Brendaview,2024-05-01,74.66
I00031653,O00014531,P000993,U004707,1.0,564.72,564.72,2024-10-26 06:50:20.237323,Completed,564.72,NeoTech Laugh,Electronics,NeoTech,564.72,3.3,Cory Jefferson,,Male,Ortegashire,2025-07-23,564.72
I00031655,O00014532,P001109,U004035,1.0,33.05,33.05,2025-04-29 10:01:13.905860,Completed,669.92,Acme So,Toys,Acme,33.05,2.98,Mark King,davissamuel@example.net,Other,Chambersstad,2024-03-21,33.05
I00031656,O00014532,P000266,U004035,3.0,45.35,136.05,2025-04-29 10:01:13.905860,Completed,669.92,,Home & Kitchen,Astra,45.35,3.54,Mark King,davissamuel@example.net,Other,Chambersstad,2024-03-21,136.05
I00031657,O00014533,P001590,U003247,1.0,11.57,11.57,2024-06-10 15:21:34.998044,Completed,604.52,Solace Institution,Clothing,Solace,11.57,2.81,Ryan Valencia,stevensonanthony@example.net,Male,South Mary,2024-03-23,11.57
I00031658,O00014533,P001234,U003247,1.0,488.59,488.59,2024-06-10 15:21:34.998044,Completed,604.52,Nimbus Morning,Sports,Nimbus,488.59,3.68,Ryan Valencia,stevensonanthony@example.net,Male,South Mary,2024-03-23,488.59
I00031659,O00014533,P000602,U003247,2.0,52.18,104.36,2024-06-10 15:21:34.998044,Completed,604.52,Nimbus Word,Toys,Nimbus,52.18,4.75,Ryan Valencia,stevensonanthony@example.net,Male,South Mary,2024-03-23,104.36
I00031660,O00014534,P001895,U003789,3.0,418.78,1256.34,2024-05-13 10:23:31.101218,,1312.71,GreenLeaf Into,Electronics,GreenLeaf,418.78,4.0,Michelle May,emartin@example.com,Other,Stefaniefort,2025-03-03,1256.34
I00031661,O00014534,P001836,U003789,1.0,56.37,56.37,2024-05-13 10:23:31.101218,,1312.71,Pulse Year,Nan,Pulse,56.37,4.1,Michelle May,emartin@example.com,Other,Stefaniefort,2025-03-03,56.37
I00031662,O00014535,P000588,U004273,1.0,19.35,19.35,2024-06-06 04:11:55.809537,Returned,19.35,Everest She,Pet Supplies,Everest,19.35,3.18,Catherine Ballard,juliaball@example.org,Other,Monicafurt,2025-11-12,19.35
I00031663,O00014536,P000327,U001517,1.0,98.15,98.15,2024-07-19 21:15:54.319128,Shipped,231.8,Orion Television,Pet Supplies,Orion,98.15,3.38,Sarah Black,mrobbins@example.net,Female,South Josephberg,2024-12-06,98.15
I00031664,O00014536,P001858,U001517,1.0,54.55,54.55,2024-07-19 21:15:54.319128,Shipped,231.8,Everest Run,Books,Everest,54.55,4.3,Sarah Black,mrobbins@example.net,Female,South Josephberg,2024-12-06,54.55
I00031665,O00014536,P000290,U001517,,44.33,44.33,2024-07-19 21:15:54.319128,Shipped,231.8,Acme Board,Pet Supplies,Acme,44.33,3.9,Sarah Black,mrobbins@example.net,Female,South Josephberg,2024-12-06,
I00031666,O00014536,P001930,U001517,1.0,34.77,34.77,2024-07-19 21:15:54.319128,Shipped,231.8,,Home & Kitchen,Harbor,34.77,,Sarah Black,mrobbins@example.net,Female,South Josephberg,2024-12-06,34.77
I00031667,O00014537,P001035,U009087,1.0,79.55,79.55,2025-03-02 05:43:41.032717,Cancelled,79.55,Zenith Different,Toys,Zenith,79.55,2.91,Jacob Palmer,vaughnsarah@example.net,Female,Andersonton,2025-01-09,79.55
I00031668,O00014538,P001104,U003778,2.0,85.64,171.28,2024-04-03 13:23:10.463005,Returned,834.3,Orion Vote,Toys,Orion,85.64,4.4,Kristen Hernandez,amykane@example.org,Other,Port Joe,2024-05-13,171.28
I00031669,O00014538,P000307,U003778,1.0,354.49,354.49,2024-04-03 13:23:10.463005,Returned,834.3,GreenLeaf Note,Home & Kitchen,GreenLeaf,354.49,4.2,Kristen Hernandez,amykane@example.org,Other,Port Joe,2024-05-13,354.49
I00031670,O00014538,P000809,U003778,1.0,232.34,232.34,2024-04-03 13:23:10.463005,Returned,834.3,GreenLeaf Carry,Clothing,GreenLeaf,232.34,3.92,Kristen Hernandez,amykane@example.org,Other,Port Joe,2024-05-13,232.34
I00031671,O00014538,P001910,U003778,1.0,76.19,76.19,2024-04-03 13:23:10.463005,Returned,834.3,Nimbus Possible,Clothing,Nimbus,76.19,3.13,Kristen Hernandez,amykane@example.org,Other,Port Joe,2024-05-13,76.19
I00031654,O00014532,P001977,U004035,2.0,250.41,500.82,2025-04-29 10:01:13.905860,Completed,669.92,Solace Leave,Home & Kitchen,Solace,250.41,3.3,Mark King,davissamuel@example.net,Other,Chambersstad,2024-03-21,500.82
I00031652,O00014530,P000043,U004147,2.0,148.55,297.1,2024-04-04 03:28:49.532528,Returned,394.05,Acme Significant,Clothing,Acme,148.55,3.66,Emily Wood,clarkamy@example.com,Male,Lindabury,2025-06-16,297.1
I00031714,O00014560,P000925,U006446,1.0,19.35,19.35,2025-05-30 10:41:32.935009,Cancelled,114.72,Harbor Size,Books,Harbor,19.35,4.76,Kathleen Scott,lisa81@example.com,Other,Brendaview,2024-05-01,19.35
I00031651,O00014530,P000932,U004147,1.0,96.95,96.95,2024-04-04 03:28:49.532528,Returned,394.05,Astra Last,Pet Supplies,Astra,96.95,3.26,Emily Wood,clarkamy@example.com,Male,Lindabury,2025-06-16,96.95
I00031634,O00014524,P000562,U000079,2.0,23.79,47.58,2025-09-26 06:56:35.010749,Shipped,68.64,Willow Exist,Clothing,Willow,23.79,3.15,Kathleen Harris,sarakim@example.net,Other,Martinezbury,2025-03-03,47.58
I00031635,O00014524,P001693,U000079,1.0,21.06,21.06,2025-09-26 06:56:35.010749,Shipped,68.64,GreenLeaf Next,Books,GreenLeaf,21.06,3.57,Kathleen Harris,sarakim@example.net,Other,Martinezbury,2025-03-03,21.06
I00031636,O00014525,P001347,U004659,1.0,94.95,94.95,2025-01-09 18:59:48.864381,Completed,3030.95,Astra Family,Clothing,Astra,94.95,3.24,Shawn Lee,aguilarchristopher@example.com,Male,Riverastad,2025-03-26,94.95
I00031637,O00014525,P000235,U004659,1.0,628.13,628.13,2025-01-09 18:59:48.864381,Completed,3030.95,Everest Minute,Home & Kitchen,Everest,628.13,4.15,Shawn Lee,aguilarchristopher@example.com,Male,Riverastad,2025-03-26,628.13
I00031638,O00014525,P001403,U004659,2.0,343.39,686.78,2025-01-09 18:59:48.864381,Completed,3030.95,Willow At,Sports,Willow,343.39,2.9,Shawn Lee,aguilarchristopher@example.com,Male,Riverastad,2025-03-26,686.78
I00031639,O00014525,P001517,U004659,1.0,233.7,233.7,2025-01-09 18:59:48.864381,Completed,3030.95,GreenLeaf Present,Clothing,GreenLeaf,233.7,4.04,Shawn Lee,aguilarchristopher@example.com,Male,Riverastad,2025-03-26,233.7
I00031640,O00014525,P000354,U004659,1.0,1387.39,1387.39,2025-01-09 18:59:48.864381,Completed,3030.95,,Electronics,Pulse,1387.39,4.43,Shawn Lee,aguilarchristopher@example.com,Male,Riverastad,2025-03-26,1387.39
I00031641,O00014526,P001593,U000160,1.0,181.12,181.12,2025-01-20 07:28:52.639837,Cancelled,615.79,Harbor Eat,Clothing,Harbor,181.12,4.17,Kelly Evans,jenniferho@example.net,Other,Port Michael,2025-01-11,181.12
I00031642,O00014526,P000799,U000160,1.0,434.67,434.67,2025-01-20 07:28:52.639837,Cancelled,615.79,Willow Prove,Automotive,Willow,434.67,4.62,Kelly Evans,jenniferho@example.net,Other,Port Michael,2025-01-11,434.67
I00031643,O00014527,P001517,U002546,1.0,233.7,233.7,2025-06-27 19:38:04.337745,,912.21,GreenLeaf Present,Clothing,GreenLeaf,233.7,4.04,Gary Hodges,eric02@example.net,Female,Johnstad,2024-07-17,233.7
I00031644,O00014527,P001484,U002546,1.0,475.65,475.65,2025-06-27 19:38:04.337745,,912.21,Astra Key,Electronics,Astra,475.65,3.43,Gary Hodges,eric02@example.net,Female,Johnstad,2024-07-17,475.65
I00031645,O00014527,P000610,U002546,1.0,101.29,101.29,2025-06-27 19:38:04.337745,,912.21,GreenLeaf Side,Home & Kitchen,GreenLeaf,101.29,2.55,Gary Hodges,eric02@example.net,Female,Johnstad,2024-07-17,101.29
I00031646,O00014527,P000217,U002546,1.0,101.57,101.57,2025-06-27 19:38:04.337745,,912.21,Zenith Follow,Clothing,Zenith,101.57,3.68,Gary Hodges,eric02@example.net,Female,Johnstad,2024-07-17,101.57
I00031647,O00014528,P001600,U000553,1.0,28.77,28.77,2024-01-10 02:01:20.725795,Cancelled,370.07,Harbor Significant,Sports,Harbor,28.77,3.62,Crystal Lane,douglaskelly@example.net,Other,West Toddberg,2024-06-27,28.77
I00031648,O00014528,P001534,U000553,2.0,91.4,182.8,2024-01-10 02:01:20.725795,Cancelled,370.07,Zenith Trial,Beauty,Zenith,91.4,3.83,Crystal Lane,douglaskelly@example.net,Other,West Toddberg,2024-06-27,182.8
I00031649,O00014528,P001405,U000553,2.0,79.25,158.5,2024-01-10 02:01:20.725795,Cancelled,370.07,Solace Strong,Toys,Solace,79.25,2.64,Crystal Lane,douglaskelly@example.net,Other,West Toddberg,2024-06-27,158.5
I00031650,O00014529,P000811,U004537,1.0,86.16,86.16,2024-08-29 19:36:04.831606,Returned,86.16,Orion Listen,Toys,Orion,86.16,4.08,Penny Scott,tonyparker@example.com,Other,North Michaelside,2024-05-16,86.16
I00031672,O00014539,P000074,U003972,2.0,40.24,80.48,2024-10-27 13:49:10.066818,Completed,108.78,,Toys,Willow,40.24,4.52,Kimberly Becker,donald71@example.com,Female,Anneland,2024-12-05,80.48
I00031673,O00014539,P001054,U003972,1.0,24.61,24.61,2024-10-27 13:49:10.066818,Completed,108.78,Orion Rate,Groceries,Orion,24.61,4.77,Kimberly Becker,donald71@example.com,Female,Anneland,2024-12-05,24.61
I00031674,O00014539,P000742,U003972,1.0,3.69,3.69,2024-10-27 13:49:10.066818,Completed,108.78,Everest Read,Books,Everest,3.69,4.88,Kimberly Becker,donald71@example.com,Female,Anneland,2024-12-05,3.69
