event_id,user_id,product_id,event_type,event_timestamp,name,email,gender,city,signup_date,product_name,category,brand,price,rating
E00042917,U004495,P000234,Purchase,2025-05-03 15:55:23.755494,Michael Harris,sherri53@example.com,Female,Mitchellberg,2024-11-18,NeoTech Fear,Electronics,NeoTech,375.37,
E00042916,U004868,P000599,View,2024-08-11 14:06:30.268855,Christopher Patterson,larry87@example.net,Female,Jonesland,2024-03-26,Nimbus Analysis,Groceries,Nimbus,11.71,4.41
E00042915,U002833,P001086,View,2024-10-21 14:09:01.695989,Donna Benson,khale@example.com,Male,Hickmanton,2025-02-10,GreenLeaf Course,Groceries,GreenLeaf,14.44,3.81
E00042914,U004764,P001912,View,2025-11-07 22:46:14.586845,Natalie Gates,jjensen@example.com,Male,Richardland,2024-02-25,NeoTech Imagine,Beauty,NeoTech,257.28,3.87
E00042913,U006789,P001678,View,2024-10-21 16:48:49.538072,Robin Munoz,murphymelissa@example.org,Female,Annborough,2024-08-01,Orion Attack,Automotive,Orion,627.99,4.03
E00042912,U009254,P000155,View,2025-10-18 05:22:06.404472,Grace Oconnor,george69@example.com,Male,Lake Nataliechester,2024-10-17,Harbor Firm,Books,Harbor,12.17,3.07
E00042911,U006556,P001338,View,2025-07-25 14:53:54.568734,Christopher Williams,rthompson@example.org,Female,Jessicachester,2024-03-01,Astra Key,Beauty,Astra,54.86,4.06
E00042910,U001112,P001193,View,2024-10-01 09:25:48.918823,Michael Lee,mark54@example.net,Female,New Joshuaview,2024-05-13,Zenith Team,Pet Supplies,Zenith,26.76,4.08
E00042909,U006372,P000740,View,2024-12-04 17:23:28.850289,Michael Carter,markkelley@example.com,Male,East Susanfort,2024-11-06,Orion Mention,Books,Orion,73.39,2.66
E00042908,U004210,P001783,View,2025-09-16 12:29:53.583558,Abigail Fuller,kingallison@example.org,Male,Francesberg,2024-01-06,Willow Culture,Home & Kitchen,Willow,56.57,4.17
E00042925,U001574,P000044,Wishlist,2024-09-16 07:59:11.413092,Seth Garcia,richard21@example.net,Other,North Tina,2025-01-03,NeoTech Possible,Toys,NeoTech,53.51,2.7
E00042927,U006919,P001721,View,2025-08-30 03:00:29.981363,Anthony Anderson,,Female,Maytown,2024-01-01,Everest Investment,Home & Kitchen,Everest,343.28,3.57
E00042905,U004266,P000413,View,2025-04-07 09:23:47.576874,Brianna Bennett,paynekimberly@example.net,Male,New Stevenmouth,2025-10-13,Solace Follow,Beauty,Solace,6.79,3.76
E00042928,U009410,P000233,View,2024-09-19 21:41:39.887656,Michael Morgan,megan05@example.net,Other,Andersonfurt,2024-10-29,Zenith Might,Sports,Zenith,173.94,2.64
E00042944,U002823,P000296,View,2025-09-01 06:51:56.067483,Timothy Gonzalez,charlesbaker@example.com,Other,South Ericamouth,2025-08-06,Acme Figure,Groceries,Acme,21.18,2.68
E00042943,U003999,P001102,View,2025-03-05 05:18:04.997686,Maria Dawson,mcknightantonio@example.com,Other,Brianmouth,2024-02-27,GreenLeaf Computer,Toys,GreenLeaf,8.2,3.02
E00042941,U008260,P000227,View,2025-06-23 09:09:14.179741,Emily Cooke,smithlindsay@example.com,Female,Michaelport,2024-10-21,Solace Risk,Home & Kitchen,Solace,238.61,3.47
E00042940,U002778,P001656,Cart,2025-02-04 12:13:19.301594,Ashley Crawford,gyoung@example.com,Other,West Nicholas,2025-07-30,Orion Administration,Pet Supplies,Orion,20.13,2.8
E00042939,U005702,P001257,View,2024-03-22 11:11:33.936388,Shawn Greene,perrybarbara@example.net,Female,New Ashleebury,2025-03-01,Nimbus Small,Automotive,Nimbus,854.8,3.66
E00042938,U000288,P001522,View,2024-07-26 23:58:08.720696,Preston Vargas,grahamtamara@example.org,,Josemouth,2025-03-11,Harbor Draw,Toys,Harbor,43.7,4.64
E00042937,U007951,P000718,View,2025-01-04 20:05:46.923395,Sarah Huber,robert48@example.org,Other,Rebeccaberg,2025-02-14,,Automotive,Solace,384.4,3.56
E00042936,U009327,P000187,Wishlist,2024-07-25 06:27:06.892688,Michael Henry,mitchellnicole@example.org,Female,East Laurastad,2025-09-03,Harbor For,Sports,Harbor,134.5,4.84
E00042935,U006954,P000748,View,2024-06-26 00:16:10.078433,John Decker,scottbarnes@example.com,Other,Hollandland,2024-04-14,Willow Remain,Clothing,Willow,128.37,2.86
E00042934,U007914,P000227,View,2025-09-10 10:19:27.091164,Thomas Hicks,stacy25@example.org,Female,Lake Angiechester,2025-07-06,Solace Risk,Home & Kitchen,Solace,238.61,3.47
E00042933,U001596,P000234,View,2025-04-23 14:05:13.859055,Alexandra Hoffman,katherinesmith@example.com,Other,East Megan,2025-04-21,NeoTech Fear,Electronics,NeoTech,375.37,
E00042932,U000733,P000383,View,2025-08-24 07:21:55.210307,Sarah Morgan,robertheath@example.com,Male,Scottville,2024-12-02,Nimbus Knowledge,Sports,Nimbus,26.27,4.47
E00042931,U004856,P000676,View,2025-01-18 04:33:21.865523,Nichole Alvarez,hilljoseph@example.org,Other,Griffithport,2025-08-14,Acme Push,Beauty,Acme,21.12,2.85
E00042930,U009809,P000278,View,2024-03-12 03:02:35.843349,Jasmin Bell,rubenramirez@example.net,Male,Leehaven,2025-10-17,Astra Goal,Beauty,Astra,37.69,3.99
E00042929,U006726,P000611,View,2024-06-11 10:53:48.387496,Nicole Perkins,millsashley@example.net,Female,South Kevinmouth,2024-10-25,Astra Production,Beauty,Astra,108.27,2.8
E00042907,U005018,P001308,View,2025-04-11 14:10:30.285280,Brandon Davidson,helenglass@example.org,Male,Williamschester,2024-07-31,Willow Turn,Sports,Willow,38.14,4.47
E00042904,U008107,P000187,Wishlist,2024-02-26 09:41:37.197236,Sarah Perry,gregoryjones@example.net,Other,West Heathertown,2024-06-20,Harbor For,Sports,Harbor,134.5,4.84
E00043025,U008279,P000282,Cart,2024-12-17 03:09:54.457420,Tiffany Francis,kimberlyreyes@example.net,Male,New Georgebury,2024-12-21,Solace Represent,Beauty,Solace,154.03,4.79
E00042885,U000237,P001565,View,2024-06-04 01:57:17.551217,Kelly Schwartz,ichambers@example.net,Male,Johnberg,2024-10-26,Pulse Decision,Toys,Pulse,50.01,4.5
E00042883,U005974,P001599,View,2025-11-09 19:54:46.045920,Michael Gallagher,uperkins@example.net,Other,New Rebeccafort,2024-05-11,Willow Report,Books,Willow,63.33,4.71
E00042882,U004833,P000720,View,2025-07-14 01:45:38.216567,Tara Smith,kellyschmitt@example.net,Other,South Jason,2025-02-26,GreenLeaf Charge,Home & Kitchen,GreenLeaf,293.24,2.72
E00042881,U002900,P001357,Purchase,2024-06-06 16:35:35.874687,Yvonne Thompson,jrobinson@example.com,Female,Taylorside,2025-09-19,Nimbus Task,Groceries,Nimbus,19.99,
E00042880,U005076,P000789,View,2024-06-25 01:47:00.558935,Ann Lang,lisagallegos@example.org,Female,Lake Stephanie,2025-02-24,Zenith Game,Toys,Zenith,87.48,4.25
E00042879,U005279,P001081,View,2024-06-04 11:30:02.913302,Joseph Houston,joshuabrooks@example.net,Female,Luistown,2025-03-08,Astra Act,Electronics,Astra,985.35,2.77
E00042878,U001966,P000923,View,2024-09-15 03:59:22.788426,Tracie Mccormick,rcombs@example.net,Other,East Kevinborough,2025-10-18,NeoTech Change,Groceries,NeoTech,6.52,4.04
E00042877,U007954,P000211,View,2025-02-09 01:10:20.797767,Jessica Andrade,karen00@example.net,Other,South Thomasport,2024-09-14,Acme Performance,Toys,Acme,104.68,4.68
E00042876,U006385,P000694,Wishlist,2025-08-05 08:04:25.529423,Jessica Thomas,fmorse@example.org,Male,Hartburgh,2024-07-13,Orion Even,Home & Kitchen,Orion,318.23,2.75
E00042875,U009042,P001692,View,2024-11-12 01:06:27.879108,Jacob Howell,jelliott@example.org,Other,New Christinatown,2024-11-03,Acme Effect,Automotive,Acme,108.67,4.64
E00042874,U009737,P001741,View,2025-10-05 18:30:12.761455,Deborah Peterson,mccoyalexander@example.net,Female,Rickyland,2025-04-06,Solace Sound,Electronics,Solace,957.88,2.72
E00042873,U004376,P000190,View,2024-01-18 09:28:24.641182,Michael Jones,,Female,Smithberg,2024-04-24,Solace With,Pet Supplies,Solace,34.94,3.25
E00042872,U009429,P001967,View,2024-10-27 09:50:32.260285,Samantha Mcbride,hullvalerie@example.com,Male,New Patrickborough,2024-09-29,Harbor Reach,Pet Supplies,Harbor,18.89,2.83
E00042871,U000332,P001149,View,2024-03-03 10:55:26.638438,Denise Palmer,wellsdavid@example.org,Male,East Johnnyport,2024-05-21,,Automotive,Nimbus,247.43,3.54
E00042870,U008527,P001656,Cart,2025-10-06 22:17:27.836949,Melissa Parker,,,North Benjaminmouth,2024-08-21,Orion Administration,Pet Supplies,Orion,20.13,2.8
E00042869,U000566,P000288,View,2024-08-05 21:01:25.209742,Bryan Price,scottlisa@example.org,Female,Jonesborough,2024-07-08,,Beauty,Acme,106.67,3.28
E00042884,U001184,P000438,Purchase,2025-06-12 16:46:38.497821,Scott Rowland,tonyflores@example.net,Other,Simpsonburgh,2024-07-30,Orion Pm,Home & Kitchen,Orion,167.79,2.98
E00042886,U007995,P000044,Wishlist,2024-03-26 13:34:31.119038,Tara Montoya,,Other,Fieldsfurt,2024-05-28,NeoTech Possible,Toys,NeoTech,53.51,2.7
E00042903,U000568,P000203,View,2025-04-30 01:19:10.244881,Chad Luna,fsmith@example.org,Male,North Elizabethview,2024-01-24,Everest Drop,Groceries,Everest,31.08,4.1
E00042887,U002182,P001276,View,2024-10-10 06:50:07.290324,Heather Smith,aferguson@example.org,Male,Morrismouth,2025-03-05,Harbor Forget,Clothing,Harbor,39.32,3.35
E00042902,U006979,P001738,View,2024-05-21 14:02:47.301176,John Lewis,mark72@example.com,Male,West Cherylmouth,2024-04-23,Nimbus Wish,Pet Supplies,Nimbus,52.26,3.4
E00042901,U005229,P000215,Cart,2024-01-12 23:12:32.918514,Brianna Scott,millerjessica@example.org,Male,North Michael,2025-07-17,Orion High,Pet Supplies,Orion,34.28,3.08
E00042900,U009101,P000145,View,2025-01-06 06:58:34.227430,Philip Harrington,popebrenda@example.com,Other,Brookebury,2024-06-17,Willow Him,Home & Kitchen,Willow,219.69,
E00042899,U002131,P001870,View,2025-02-01 08:06:00.757397,Peter Lopez,farmerrichard@example.org,Female,South Jamesshire,2024-01-21,Acme Subject,Automotive,Acme,383.26,3.16
E00042898,U006961,P001310,View,2024-04-02 13:02:04.172072,Stephanie Nelson,vreid@example.net,Male,West Katherinefurt,2025-01-14,Solace Throw,Home & Kitchen,Solace,195.3,3.53
E00042897,U006858,P001606,View,2024-11-01 20:35:00.782229,Daniel Le,julia59@example.com,Male,North Kelsey,2024-02-12,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45
E00042896,U004330,P000546,Wishlist,2025-03-08 02:49:31.390821,Andrew Perez,raymondmurray@example.net,Male,Cynthiaview,2024-11-03,Willow Society,Home & Kitchen,Willow,292.19,2.57
E00042895,U001275,P000933,Wishlist,2024-07-28 05:57:14.380771,Christy Scott,tbecker@example.net,Other,Jamieview,2025-02-13,Pulse Attention,Sports,Pulse,167.45,2.7
E00042894,U007748,P001531,Purchase,2025-05-29 07:59:07.761085,Andrew Richmond,riverajessica@example.com,Other,Vickistad,2025-05-19,Pulse Race,Pet Supplies,Pulse,49.15,2.8
E00042893,U002011,P000886,View,2024-10-20 15:53:14.282472,David Allen,stephenjohnson@example.net,Female,East Tonya,2024-02-06,Pulse Sea,Automotive,Pulse,886.77,4.79
E00042892,U002903,P001472,View,2025-05-28 09:15:34.852270,Richard Ball,cscott@example.org,Male,West Jamesfort,2024-04-10,Zenith Rate,Toys,Zenith,40.71,3.53
E00042891,U003141,P001564,Cart,2024-05-25 20:54:45.043577,Christine Harrison,michael79@example.org,Male,Port Nancy,2025-09-15,GreenLeaf Lead,Groceries,GreenLeaf,10.42,3.29
E00042890,U002270,P000933,View,2025-08-02 12:19:53.971827,William Gutierrez,wendylee@example.com,,Smithfort,2024-08-12,Pulse Attention,Sports,Pulse,167.45,2.7
E00042889,U006091,P001305,View,2025-09-20 22:47:12.934543,Jill Hernandez,allison61@example.org,Female,Lake James,2025-05-29,Nimbus Drug,Automotive,Nimbus,864.19,2.69
E00042888,U009367,P000383,View,2025-10-27 03:51:11.864619,Kimberly Bradley,diana13@example.net,Male,Colleenstad,2025-04-16,Nimbus Knowledge,Sports,Nimbus,26.27,4.47
E00042945,U002481,P000684,View,2025-01-06 23:05:40.605835,Karen Oliver,jacob11@example.org,Other,Lake Michael,2025-07-17,GreenLeaf Reveal,Groceries,GreenLeaf,26.34,3.76
E00042947,U008200,P000763,Wishlist,2025-06-02 02:10:13.124227,Kimberly Cole,andrewhall@example.com,Other,Danafurt,2024-03-30,Everest Network,Groceries,Everest,19.51,2.93
E00042948,U001629,P001874,View,2024-04-08 08:10:19.221266,Jennifer Stanley,mrandolph@example.net,Female,North Kelly,2024-11-01,Willow Show,Electronics,Willow,605.36,3.56
E00043005,U008661,P000203,View,2025-04-28 12:32:19.582626,Thomas Robbins,alexajones@example.org,Other,North Christina,2025-02-03,Everest Drop,Groceries,Everest,31.08,4.1
E00043003,U005563,P001057,Cart,2025-07-20 01:22:49.690910,Kevin Burke,gsingleton@example.com,Female,East Janet,2024-05-27,Acme Up,Automotive,Acme,538.47,4.42
E00043002,U001184,P001296,Wishlist,2025-08-06 21:01:54.135846,Scott Rowland,tonyflores@example.net,Other,Simpsonburgh,2024-07-30,Harbor Pick,Toys,Harbor,14.7,3.58
E00043001,U004256,P001728,View,2025-08-14 06:00:17.059694,Eric Carr,huntnicholas@example.com,Other,North Alexandriaville,2024-03-02,Harbor Property,Books,Harbor,82.77,3.89
E00043000,U008478,P001439,Wishlist,2024-01-11 14:06:55.946774,Benjamin Herrera,,Male,Tranchester,2025-04-21,Pulse Would,Electronics,Pulse,1221.59,3.51
E00042999,U008164,P000939,View,2024-09-16 01:56:07.082465,Hannah Boyer,robert19@example.org,Male,North Hunterhaven,2024-08-27,Zenith Now,Pet Supplies,Zenith,42.57,3.87
E00042998,U006991,P001154,View,2024-08-05 16:42:14.142800,Jonathan Lang,,Other,Jessicaside,2025-02-01,Acme Two,Beauty,Acme,22.62,3.96
E00042997,U006011,P001689,View,2024-11-03 23:04:37.322252,Karen Manning,gpeterson@example.org,Other,Johnsonmouth,2025-10-17,Willow Condition,Sports,Willow,297.5,3.32
E00042996,U005905,P001948,Wishlist,2024-05-23 00:38:06.069527,Charles Anderson,bbennett@example.com,,Ewingberg,2025-09-16,GreenLeaf Front,Toys,GreenLeaf,39.02,4.74
E00042995,U007561,P000935,View,2024-07-24 09:28:34.855977,Kelly Evans,douglasellison@example.org,Male,Sethburgh,2025-03-25,Astra City,Pet Supplies,Astra,70.32,
E00042994,U004134,P000074,View,2024-10-08 07:58:52.576419,Taylor Ryan,davidvaldez@example.net,Female,West Danielland,2025-03-12,,Toys,Willow,40.24,4.52
E00042993,U006078,P000052,View,2024-12-22 06:00:33.937821,Jeremy Cameron,erin36@example.org,Female,Darlenefurt,2025-08-25,,Sports,Nimbus,138.89,3.17
E00042992,U009857,P001009,View,2024-04-19 18:43:54.628808,George Guzman,jenniferray@example.com,Female,Paynefort,2024-05-29,Orion Pull,Sports,Orion,32.46,
E00042991,U008491,P001307,View,2024-06-30 11:46:11.843250,Curtis Wilson,xschmidt@example.org,Female,Allisonside,2025-02-25,Zenith Choice,Home & Kitchen,Zenith,373.9,4.12
E00042990,U003237,P000198,View,2025-05-09 01:13:56.730876,Lori Yoder,,Other,Hickmanton,2024-01-02,Orion Face,Electronics,Orion,1352.63,4.66
E00042989,U005155,P000601,View,2025-10-30 05:35:53.907131,Courtney Hill,cortega@example.com,,,2024-06-26,Acme Manage,Sports,Acme,343.78,3.5
E00043004,U007671,P000588,Cart,2025-04-23 19:12:56.806121,Kenneth Morris,williambrown@example.com,Male,West Richardport,2025-10-30,Everest She,Pet Supplies,Everest,19.35,3.18
E00043007,U004528,P001099,View,2025-09-14 12:15:18.944544,Michael Li,lmaynard@example.net,Female,Lake Nicholas,2024-10-13,GreenLeaf List,Books,GreenLeaf,33.06,
E00042949,U004762,P000593,View,2025-07-28 23:25:09.785414,Austin Benitez,francojoanne@example.com,Other,West Jasmine,2024-05-23,Willow Military,Books,Willow,82.84,4.79
E00043008,U003130,P000475,View,2025-07-07 17:56:37.607240,Sara Rojas,ashley42@example.org,,South Audrey,2025-01-31,Willow Also,Home & Kitchen,Willow,191.79,3.42
E00043024,U004543,P000385,Purchase,2025-03-23 04:05:56.459077,Megan Davis,april95@example.com,Other,West Stephen,2024-03-11,Willow Mouth,Electronics,Willow,756.87,3.96
E00043023,U002341,P001851,View,2025-04-21 04:43:17.540976,Mario Castillo,gibbsdarren@example.org,Male,New Evelyntown,2024-02-10,Acme Wife,Pet Supplies,Acme,9.25,3.77
E00043022,U002689,P000062,View,2025-04-11 16:14:59.988910,Donald Wilson,piercewilliam@example.com,,Wyattberg,2025-06-28,Willow Room,Pet Supplies,Willow,52.54,2.85
E00043021,U002068,P000286,View,2024-01-25 05:41:11.541542,Shannon Stephenson,dorseylinda@example.org,Male,Bradshawmouth,2025-08-16,Zenith Church,Pet Supplies,Zenith,39.15,2.85
E00043020,U008146,P000232,View,2025-06-16 06:28:46.002425,Thomas Vasquez,michael05@example.com,Male,Garrettberg,2024-05-21,Solace Interview,Home & Kitchen,Solace,180.7,4.25
E00043018,U001281,P000175,View,2024-06-07 15:20:11.228012,Sarah Wang,kaylahardy@example.org,Other,East Matthewview,2024-01-29,GreenLeaf Company,Automotive,GreenLeaf,22.44,3.04
E00043017,U007507,P000117,View,2024-06-11 07:35:10.535486,Lori Herrera,phillipsstephen@example.com,Other,East Annette,2025-05-20,Acme Pattern,Books,Acme,20.8,4.75
E00043016,U004442,P000066,View,2025-08-31 09:07:55.361979,Jennifer Robinson,cruztodd@example.org,Other,Samanthaton,2024-08-10,GreenLeaf Spring,Books,GreenLeaf,42.89,4.69
E00043015,U007502,P000425,View,2024-06-21 08:11:19.177714,Walter Page,,Other,South Nicole,2024-11-16,GreenLeaf Land,Home & Kitchen,GreenLeaf,126.93,2.85
E00043014,U001770,P000082,Wishlist,2024-04-10 12:22:22.995484,Henry Reynolds,coreypope@example.net,Other,North Michael,2025-01-11,Acme Special,Groceries,Acme,2.92,4.56
E00043013,U001728,P001832,View,2025-02-24 20:16:52.936949,Lisa Keith,jennifer54@example.org,Male,Port Angelaport,2024-11-03,Orion Medical,Home & Kitchen,Orion,52.77,4.16
E00043012,U006735,P001062,View,2024-01-20 03:13:46.704951,Richard Kent,davidpatel@example.com,Other,Glenville,2024-09-20,Acme Paper,Sports,Acme,90.37,2.67
E00043011,U007469,P000127,View,2024-01-18 21:38:32.619515,Laura Hunt,,Female,West Yolanda,2024-08-07,,Home & Kitchen,Willow,255.94,3.44
E00043010,U004540,P000175,Cart,2025-07-17 22:01:04.435035,Ashley Bridges,xcoleman@example.net,Other,South Genefurt,2025-09-11,GreenLeaf Company,Automotive,GreenLeaf,22.44,3.04
E00043009,U005006,P000902,View,2025-04-16 12:46:30.139774,Denise Murphy,amymathews@example.com,Male,Port Stuartfurt,2025-08-09,GreenLeaf Card,,GreenLeaf,42.91,4.12
E00042987,U009672,P001400,Wishlist,2024-06-13 18:45:44.284317,Gregory Chapman,mark74@example.net,Male,Gonzalezshire,2024-11-23,Orion Bag,Beauty,Orion,86.41,4.22
E00042986,U005038,P000127,View,2024-01-26 06:30:19.150514,Mark Mitchell,alexissalazar@example.net,Female,Hicksland,2025-08-24,,Home & Kitchen,Willow,255.94,3.44
E00042985,U003439,P001633,Wishlist,2024-09-18 14:59:05.349073,Ashley Cobb,steven14@example.org,Male,Port Jodichester,2025-02-14,Nimbus Drive,Home & Kitchen,Nimbus,132.13,3.85
E00042984,U003638,P000299,View,2025-08-03 03:27:23.172955,Amy James,ygarcia@example.net,Female,Penaland,2025-07-10,Zenith Partner,Automotive,Zenith,291.45,3.06
E00042965,U003969,P000796,View,2024-07-25 15:29:14.789874,Joseph Mays,jillbrewer@example.com,Female,Johnsonchester,2025-02-01,Acme Bank,Beauty,Acme,26.1,2.66
E00042964,U007754,P001407,View,2025-10-19 00:03:38.822154,Emily Montgomery,charles79@example.org,Other,South Charlesport,2025-02-11,Nimbus Line,Home & Kitchen,Nimbus,218.95,2.87
E00042963,U005051,P001914,View,2024-04-29 09:53:51.418520,Alexis Miller,emilymendoza@example.com,Other,New Hailey,2025-01-16,Astra Thing,Electronics,Astra,948.69,3.37
E00042962,U001256,P001812,View,2024-10-06 20:46:28.908597,Leonard Smith,josephmichael@example.org,Other,,2025-04-11,Zenith Partner,Automotive,Zenith,713.74,4.37
E00042961,U007438,P001638,Purchase,2025-10-12 06:10:47.490750,Frederick Frazier,vmartin@example.com,,New Alicia,2024-11-08,Harbor Story,Home & Kitchen,Harbor,363.25,3.13
E00042960,U003500,P000195,View,2025-02-18 18:14:14.324327,Victor Good,christinewalter@example.org,Other,Lake Jenny,2025-04-29,Willow Study,Clothing,Willow,72.69,3.64
E00042959,U008111,P000277,View,2025-04-18 22:15:17.953586,Shannon Barry,jasonpeters@example.com,Male,Lake Donaldchester,2024-03-09,Orion Their,Beauty,Orion,43.39,3.03
E00042958,U006139,P000694,View,2024-02-11 16:46:26.227867,Michelle Rosales,james88@example.org,Male,East Reneemouth,2025-10-24,Orion Even,Home & Kitchen,Orion,318.23,2.75
E00042957,U002832,P001039,View,2024-07-14 14:19:16.360562,Ronald Johnson,floresvictor@example.org,Other,Loganstad,2024-05-31,Nimbus Want,Toys,Nimbus,5.98,
E00042956,U000393,P000007,View,2024-10-17 21:48:25.695735,Phillip Kelley,torreskaitlin@example.net,Male,Jasonhaven,2025-01-26,Zenith School,Toys,Zenith,81.17,2.61
E00042955,U004159,P000889,View,2024-01-13 04:36:29.245647,Maria Chavez,megan76@example.com,Male,Martinburgh,2024-09-23,Nimbus Nice,Groceries,Nimbus,9.1,4.56
E00042953,U000406,P000869,View,2025-05-17 00:16:26.324771,Michael Parrish,msparks@example.org,Female,South Gabriel,2024-12-19,Harbor Nature,Sports,Harbor,146.17,3.17
