review_id,order_id,product_id,user_id,rating_x,review_text,review_date,name,email,gender,city,signup_date,product_name,category,brand,price,rating_y
R00020416,O00009435,P001486,U006966,4.0,"Not as expected, quality is poor.",2025-03-18 06:01:15.589526,Christopher Allen,jeremiahwells@example.net,Male,South Chadhaven,2025-02-19,Acme Key,Home & Kitchen,Acme,151.5,3.04
R00032630,O00014980,P000206,U000276,4.0,Decent product for the price.,2024-03-12 22:04:28.502468,Brenda Hines,collinssamuel@example.org,Female,East Christopherchester,2024-08-11,Orion Pm,Automotive,Orion,202.11,4.47
R00006355,O00002872,P001419,U005699,4.0,Decent product for the price.,2025-08-14 16:40:50.820393,Kevin Guzman,anthony92@example.com,Female,New Sarah,2024-05-30,GreenLeaf Process,Automotive,GreenLeaf,990.68,3.86
R00030727,O00014109,P001367,U002653,5.0,Works perfectly!,2024-06-08 18:43:42.440771,Michael Ford,mcknightelizabeth@example.org,Other,West Dawnmouth,2024-08-24,Orion Theory,Sports,Orion,283.47,
R00033978,O00015599,P000017,U002978,4.0,Fast shipping and good packaging.,2024-01-10 18:50:22.580112,Rachel Davis,barronlaura@example.com,Male,Austintown,2025-04-17,Solace Something,Books,Solace,25.66,3.63
R00041991,O00019267,P000646,U000899,3.0,Item arrived damaged.,2025-08-18 01:37:56.925193,Jonathan Sims,lisawalker@example.com,Female,New Crystal,2025-10-08,Zenith Study,Books,Zenith,19.76,4.09
R00039578,O00018148,P001757,U000121,5.0,"Excellent product, will buy again.",2024-03-16 17:57:43.108073,Gregory James,vincentwhitaker@example.com,Female,South Michelleton,2025-05-25,,Home & Kitchen,Zenith,206.86,4.71
R00015969,O00007372,P001738,U003485,4.0,"Excellent product, will buy again.",2024-11-16 04:21:26.055923,Juan Jones,anthony55@example.org,Other,Warrenburgh,2025-02-20,Nimbus Wish,Pet Supplies,Nimbus,52.26,3.4
R00035835,O00016460,P001680,U006836,5.0,Customer service was helpful.,2025-01-12 09:03:23.516188,Megan Hansen,zhayden@example.net,Other,Lake Donaldshire,2025-09-25,Willow Full,Automotive,Willow,294.93,4.0
R00025096,O00011585,P000621,U002056,1.0,Color was different from images.,2024-03-07 05:12:50.531058,Douglas Dougherty,sherryclark@example.net,,Alvarezberg,2025-04-12,Astra Daughter,Toys,Astra,7.92,
R00008145,O00003725,P001739,U004737,3.0,"Excellent product, will buy again.",2025-06-20 22:26:21.751376,Jessica Payne,priscillafritz@example.org,Male,Vincentport,2025-02-13,Everest Movie,Electronics,Everest,738.47,3.72
R00020200,O00009333,P001539,U008957,3.0,Decent product for the price.,2024-02-25 11:46:44.103342,Mark Morrison,teresa76@example.net,Male,New Josephmouth,2025-01-24,Willow Into,Clothing,Willow,103.59,2.58
R00015605,O00007204,P001401,U001731,4.0,Color was different from images.,2024-02-28 08:24:54.146863,Stephanie Stevens,,Female,New Frank,2024-10-07,Astra Reveal,Books,Astra,49.62,2.69
R00027213,O00012516,P000128,U004335,4.0,Fast shipping and good packaging.,2024-09-17 23:48:05.043210,Dalton Nash,loriwalters@example.org,Other,Port Lisa,2024-08-21,Everest Smile,Clothing,Everest,55.25,4.74
R00040354,O00018498,P001548,U006299,4.0,Color was different from images.,2025-01-06 04:38:38.109186,Julia Gonzalez,johnsonmelanie@example.org,Male,East Andrew,2024-06-21,Solace Life,Automotive,Solace,243.71,3.41
R00016151,O00007467,P000322,U009313,3.0,Customer service was helpful.,2024-01-01 05:32:11.560419,Anthony West,xsawyer@example.org,Female,North Jesusshire,2024-01-04,Astra Explain,Groceries,Astra,32.16,2.81
R00007750,O00003533,P001885,U007004,4.0,"Excellent product, will buy again.",2025-08-03 03:57:48.418027,Mario Ford,mercerandrew@example.org,Male,East Shawnbury,2024-12-15,Zenith Catch,Home & Kitchen,Zenith,215.62,2.76
R00041178,O00018890,P000810,U009125,3.0,"Excellent product, will buy again.",2024-10-17 00:13:07.279445,Tammy Cooke,sharris@example.net,Other,West Sandra,2024-08-04,Willow Walk,Pet Supplies,Willow,58.46,3.86
R00021742,O00010041,P001735,U005158,2.0,Decent product for the price.,2024-02-01 15:18:12.640183,Gregg Smith,ortegamaureen@example.com,Female,Richardberg,2025-05-14,Astra West,Groceries,Astra,13.04,3.27
R00004046,O00001846,P000605,U005323,3.0,Customer service was helpful.,2025-03-11 01:07:22.284060,John Berger,zvelasquez@example.net,Male,Port Brandi,2024-10-14,Zenith Dog,Clothing,Zenith,83.17,4.32
R00022948,O00010589,P000258,U004696,3.0,Highly recommend this brand.,2025-10-04 04:09:32.501150,Randall Rios,howelljustin@example.com,Female,Port Lauren,2025-02-02,Orion Trouble,Groceries,Orion,11.34,4.46
R00032075,O00014729,P001737,U009869,4.0,Fast shipping and good packaging.,2025-10-18 11:12:04.841044,Nicole Oneal,hawkinsgabriel@example.net,,Lake Christopher,2024-09-29,Zenith Heart,Beauty,Zenith,92.24,4.75
R00007961,O00003642,P001796,U001737,3.0,Fast shipping and good packaging.,2025-04-30 07:05:50.093697,Jonathan Haynes,wileyaudrey@example.com,,Hollybury,2025-10-16,Zenith Military,Pet Supplies,Zenith,45.72,4.68
R00039570,O00018143,P001875,U008492,3.0,"Excellent product, will buy again.",2024-03-27 08:53:11.220096,Kathleen Gardner,andrew42@example.net,Other,South Heatherburgh,2024-02-06,Orion Serious,Toys,Orion,86.67,2.73
R00040968,O00018785,P000681,U001465,4.0,Color was different from images.,2024-06-18 10:12:11.740878,Danielle Sanchez,gcarter@example.org,Male,Elizabethberg,2025-06-21,Acme Keep,Electronics,Acme,1708.2,2.93
R00010706,O00004926,P000904,U005323,5.0,Customer service was helpful.,2024-11-09 12:53:56.936956,John Berger,zvelasquez@example.net,Male,Port Brandi,2024-10-14,Nimbus Environment,Toys,Nimbus,47.08,3.97
R00041819,O00019185,P001180,U002651,4.0,"Excellent product, will buy again.",2024-08-22 01:42:45.733002,Kevin Riggs,qherrera@example.com,Male,West Michelleshire,2025-03-12,Astra Question,Groceries,Astra,21.71,3.84
R00038926,O00017841,P000607,U000971,3.0,Highly recommend this brand.,2024-04-25 10:11:51.589226,Marc Hall,cruzcarolyn@example.net,Other,North Ann,2025-01-23,Everest Short,Groceries,Everest,9.32,4.06
R00040951,O00018776,P001398,U001540,3.0,Highly recommend this brand.,2024-02-16 15:36:55.592683,Isaac Armstrong,fsims@example.com,Male,New Jason,,Zenith Believe,Automotive,Zenith,157.95,3.68
R00035340,O00016228,P001389,U005458,4.0,Color was different from images.,2024-10-24 16:03:39.929189,Pamela Nichols,alyssa41@example.net,Female,Simpsonville,2024-10-11,GreenLeaf Sea,Groceries,GreenLeaf,20.84,4.23
R00027438,O00012622,P000952,U009448,4.0,Highly recommend this brand.,2024-10-23 08:59:52.566986,Brett Collier,jason31@example.org,Other,Nathanmouth,2024-03-06,Nimbus Bag,Beauty,Nimbus,70.34,
R00001342,O00000607,P001206,U008430,3.0,Item arrived damaged.,2025-03-29 18:46:47.822028,Kimberly Torres,amandalawson@example.net,,Triciamouth,2024-08-15,GreenLeaf Or,Automotive,GreenLeaf,531.53,4.08
R00012598,O00005787,P001853,U000669,2.0,Fast shipping and good packaging.,2025-07-02 20:47:15.643629,Grace Serrano,james65@example.org,Other,Waltershire,2024-06-27,Orion After,Electronics,Orion,351.45,3.22
R00001370,O00000620,P000622,U007594,2.0,Fast shipping and good packaging.,2025-04-19 15:37:40.050134,Angel Pruitt,samantha67@example.net,,Katrinaville,2025-02-21,GreenLeaf Call,Electronics,GreenLeaf,865.55,3.91
R00007241,O00003290,P000816,U000647,2.0,Item arrived damaged.,2024-07-05 22:37:15.697039,Emily Rogers,garrett45@example.com,Male,South Cynthia,2024-03-09,,Toys,Pulse,56.6,4.26
R00031776,O00014590,P000811,U003957,3.0,"Not as expected, quality is poor.",2025-08-25 01:30:42.568183,Theodore Harris,morrisjoshua@example.org,Female,Danielville,2025-08-06,Orion Listen,Toys,Orion,86.16,4.08
R00018178,O00008399,P001900,U004993,1.0,Works perfectly!,2025-04-03 12:55:23.641405,Michael Soto,byrdjames@example.com,Female,Port Danielmouth,2024-02-29,NeoTech Guess,Electronics,NeoTech,1351.78,2.8
R00004148,O00001890,P001256,U007617,3.0,Item arrived damaged.,2024-01-17 14:25:16.351678,Lori Davis,mendezclaire@example.com,Female,Lake Jill,2025-03-07,Astra Who,Books,Astra,46.57,2.93
R00007648,O00003486,P001837,U005233,2.0,Value for money.,2024-09-15 11:26:56.014788,Crystal Garza,zachary19@example.org,,Port Williambury,2025-09-28,Pulse Above,Toys,Pulse,72.87,3.13
R00021204,O00009799,P001879,U001170,1.0,Customer service was helpful.,2025-09-18 13:11:48.500487,Katherine Peterson,crivera@example.net,Male,Ashleyton,2025-05-29,NeoTech These,Groceries,NeoTech,18.51,4.81
R00019196,O00008872,P000915,U001093,5.0,Color was different from images.,2024-08-17 20:41:10.731704,Shaun Lane,sandersjesse@example.com,Male,,2025-05-03,Solace Subject,,Solace,231.62,3.62
R00034968,O00016056,P000615,U000853,2.0,Works perfectly!,2025-06-29 06:42:22.653763,Heather Davis,patrickcooke@example.net,Male,Evansberg,2024-11-23,NeoTech Stuff,Home & Kitchen,NeoTech,93.1,3.07
R00005124,O00002335,P000855,U000139,4.0,Highly recommend this brand.,2025-02-08 03:47:14.028865,Brett Castillo,angela18@example.org,Male,Christopherburgh,2025-08-20,Acme Room,Sports,Acme,366.84,3.4
R00025422,O00011732,P001077,U006539,3.0,Fast shipping and good packaging.,2024-08-07 19:55:45.166519,Janet Price,agarcia@example.net,Other,Lake Suzanne,2025-01-02,Zenith Large,Clothing,Zenith,114.4,2.88
R00031119,O00014296,P001394,U009840,4.0,Decent product for the price.,2024-11-18 22:10:48.337921,Jack Rhodes,sharon62@example.org,Female,North Amber,2024-12-01,GreenLeaf Give,Sports,GreenLeaf,171.06,2.58
R00040900,O00018753,P001500,U006140,5.0,Works perfectly!,2025-04-08 15:35:37.443694,Gregory Nelson,amandadelacruz@example.org,Male,Lawsonchester,2025-08-15,Nimbus Agree,Automotive,Nimbus,746.51,4.75
R00006191,O00002801,P000159,U000684,5.0,Fast shipping and good packaging.,2025-06-29 18:14:31.289881,Eric Miller,rgibson@example.net,Male,West Taramouth,2025-07-26,Nimbus Stock,Sports,Nimbus,146.05,2.61
R00000534,O00000240,P000510,U005718,2.0,Highly recommend this brand.,2025-08-20 15:25:12.316999,Whitney Ortiz,crawfordchristine@example.org,Other,South Donaldmouth,2024-05-28,Zenith Guy,Sports,Zenith,105.34,2.87
R00015546,O00007176,P001462,U003754,4.0,Works perfectly!,2025-10-29 03:54:28.830204,Alan Reeves,zachary72@example.com,Female,Lake Greg,2025-03-30,Zenith Happy,Electronics,Zenith,951.69,3.58
R00026884,O00012366,P001636,U000778,5.0,"Not as expected, quality is poor.",2025-08-07 18:38:40.458920,Jesus Brewer,rachel48@example.net,Male,Port Joshuabury,2024-05-02,Solace Administration,Toys,Solace,16.95,3.1
R00034771,O00015961,P000152,U003383,4.0,"Excellent product, will buy again.",2024-01-10 08:03:57.834907,Phillip Griffin,gmoses@example.net,Male,West Katieberg,2024-07-18,Zenith Soon,Sports,Zenith,299.66,4.64
R00027927,O00012842,P000345,U003967,4.0,Customer service was helpful.,2024-07-24 12:22:35.797019,Tonya Johnson,stephanie07@example.org,Female,Mcfarlandfort,2025-04-29,Solace Official,Books,Solace,62.17,2.74
R00008211,O00003755,P001301,U003047,4.0,Highly recommend this brand.,2024-03-10 05:06:30.351290,Stephen Mooney,fbutler@example.com,Female,Wrightside,2024-10-02,Astra Without,Clothing,Astra,114.51,2.87
R00008622,O00003947,P000135,U005901,5.0,Value for money.,2024-08-17 08:57:39.868690,Christine Harris,diana74@example.net,Other,,2025-09-03,NeoTech Society,Sports,NeoTech,49.41,3.85
R00040259,O00018460,P000396,U006689,5.0,"Not as expected, quality is poor.",2025-10-20 22:40:00.266293,Angela Harmon,michael36@example.net,Male,,2025-09-24,Willow Result,Pet Supplies,Willow,6.95,2.63
R00015475,O00007134,P000970,U000170,5.0,Works perfectly!,2025-07-23 04:20:37.901935,Steven Adams,donaldwilliams@example.com,,Wrightburgh,2024-08-06,Acme Art,Pet Supplies,Acme,54.77,2.84
R00029000,O00013345,P000130,U004678,3.0,Customer service was helpful.,2024-07-21 08:57:21.368465,Shannon Archer,jgriffin@example.org,,Christopherchester,2025-03-01,NeoTech Onto,Clothing,NeoTech,152.63,2.78
R00027091,O00012455,P001456,U009153,3.0,Decent product for the price.,2024-10-19 07:55:54.864547,Tamara Hughes,ronaldrogers@example.org,Male,South Martin,2024-02-07,Willow Service,Sports,Willow,77.63,2.92
R00001291,O00000576,P000326,U002128,4.0,"Excellent product, will buy again.",2025-10-31 18:36:19.564213,James Frazier,heathersteele@example.net,Female,Archertown,2025-01-26,Acme Financial,Groceries,Acme,2.75,4.0
R00018302,O00008454,P001045,U003211,3.0,Works perfectly!,2025-07-05 01:44:53.201387,Todd Grant,brian61@example.org,Female,Vasquezport,2024-05-22,Pulse Front,Toys,Pulse,41.15,2.71
R00038698,O00017730,P001669,U000172,3.0,Color was different from images.,2024-07-27 13:29:59.120441,Christopher Long,nlevy@example.net,Female,Brandonport,2024-12-06,Solace Media,Toys,Solace,115.92,3.12
R00007003,O00003172,P000667,U000331,3.0,"Excellent product, will buy again.",2024-06-11 20:44:24.435815,Haley Mitchell,kwilliams@example.org,Female,Lake Jeffrey,2025-05-27,Harbor Than,Home & Kitchen,Harbor,319.47,4.81
R00023175,O00010693,P001639,U007656,,Value for money.,2025-08-29 09:15:30.762935,Taylor Jackson,bakersamantha@example.net,Other,Justinfort,2024-05-15,Everest Single,Clothing,Everest,253.6,3.94
R00005372,O00002444,P000928,U008091,5.0,Color was different from images.,2024-05-12 11:33:04.203426,Paul Stephenson,amandahardy@example.org,Female,New Angela,2024-11-26,Solace Give,Pet Supplies,Solace,55.21,3.43
R00024799,O00011441,P000851,U004363,4.0,"Excellent product, will buy again.",2025-01-21 08:58:05.270852,Catherine Fernandez,samanthacox@example.com,Male,South Moniqueborough,2024-05-14,Nimbus Serve,,Nimbus,67.08,2.91
R00024855,O00011466,P001531,U009069,4.0,Value for money.,2024-08-15 18:27:33.614769,Robert Sullivan,kevinhamilton@example.com,Male,Port Michaelmouth,2025-08-23,Pulse Race,Pet Supplies,Pulse,49.15,2.8
R00006117,O00002768,P000059,U001922,5.0,Item arrived damaged.,2025-02-02 09:31:05.942690,Martin Lewis,scott04@example.com,Female,,2025-02-20,Orion Short,Clothing,Orion,176.48,3.98
R00005253,O00002387,P000560,U006808,5.0,Value for money.,2024-05-12 17:19:08.425261,Edwin Hernandez,delgadokimberly@example.net,Male,West Evanchester,2025-03-29,Everest End,Toys,Everest,16.86,2.9
R00002090,O00000964,P001651,U006004,3.0,"Excellent product, will buy again.",2025-08-05 00:52:45.879169,Isaac Harper,,Female,Phillipsport,2024-09-03,Acme Those,Toys,Acme,109.53,3.57
R00015457,O00007126,P000890,U008174,4.0,"Excellent product, will buy again.",2025-03-31 14:23:08.528150,Rachel Lane,timothyjones@example.net,Other,South Ashlee,2024-01-05,Zenith Factor,Beauty,Zenith,48.64,3.05
R00014642,O00006749,P000488,U004924,3.0,Value for money.,2025-04-01 14:19:35.286643,Lisa Simpson,istafford@example.org,Other,Lake Matthewland,2024-03-08,Solace Level,Home & Kitchen,Solace,264.67,4.59
R00037735,O00017313,P000090,U001341,3.0,Decent product for the price.,2024-09-12 13:20:49.971575,Paul Walters,wsmith@example.com,Other,Johnsonchester,2024-08-06,Pulse Arm,Groceries,Pulse,3.69,2.87
R00032413,O00014890,P001403,U002104,4.0,Customer service was helpful.,2025-11-10 23:16:31.893164,Christine Taylor,mary11@example.net,Female,South Melissa,2024-05-17,Willow At,Sports,Willow,343.39,2.9
R00039440,O00018081,P000770,U007507,2.0,Fast shipping and good packaging.,2024-03-21 13:47:05.742237,Lori Herrera,phillipsstephen@example.com,Other,East Annette,2025-05-20,,Pet Supplies,Nimbus,155.4,3.77
R00005750,O00002610,P001605,U001133,5.0,Item arrived damaged.,2025-01-19 07:27:59.291580,Angela Rowe,,Female,Halefort,2024-04-15,Harbor Picture,Electronics,Harbor,492.64,3.12
R00035325,O00016221,P000075,U008618,1.0,Highly recommend this brand.,2024-01-27 17:53:32.072004,Audrey Rogers,john41@example.org,Female,West Anthony,2025-08-13,Everest Look,Automotive,Everest,143.79,4.46
R00035302,O00016212,P001802,U007216,4.0,"Not as expected, quality is poor.",2024-10-06 11:52:39.299246,Timothy Chase,hermandavid@example.com,Male,New Taylor,2024-07-08,Everest In,Toys,Everest,97.72,2.57
R00004758,O00002163,P001825,U001680,3.0,Item arrived damaged.,2025-05-22 12:20:17.950423,Erin Brown,pvang@example.net,Other,Smallton,2025-05-09,Solace People,Home & Kitchen,Solace,203.57,4.12
R00027387,O00012598,P001229,U008603,4.0,Fast shipping and good packaging.,2024-12-30 11:27:02.703459,Alan Carr,tbrooks@example.com,Female,West Tracy,2024-01-18,Willow Experience,Electronics,Willow,1477.45,4.21
R00016597,O00007664,P001591,U006643,4.0,Item arrived damaged.,2025-06-17 08:44:12.649048,Kyle Russell,kristasmith@example.org,Male,Lake William,2025-11-06,Solace Scene,Clothing,Solace,24.97,4.5
R00018007,O00008328,P001507,U008809,4.0,Decent product for the price.,2025-04-22 16:43:38.528623,Debra Donovan,,Female,South Chelseaside,2025-02-17,Harbor Thousand,Sports,Harbor,317.38,3.83
R00004130,O00001884,P000303,U007585,3.0,"Excellent product, will buy again.",2024-04-16 08:15:35.517335,Robert Sullivan,tammyhill@example.net,Female,Port Michaelbury,2024-10-06,Willow Note,Electronics,Willow,1535.55,4.2
R00030951,O00014214,P000204,U002629,2.0,"Not as expected, quality is poor.",2024-02-29 07:30:45.243656,Rachel Palmer,tnichols@example.net,Male,Washingtonchester,2024-01-29,Orion Last,Pet Supplies,Orion,112.83,2.77
R00021393,O00009888,P001309,U008061,2.0,Fast shipping and good packaging.,2025-07-10 22:43:33.800686,James Alvarado,ellenrogers@example.com,Other,New Patrickview,2024-02-28,Solace Most,Toys,Solace,52.93,4.32
R00028930,O00013309,P000370,U005401,5.0,Highly recommend this brand.,2024-11-08 05:35:39.942044,Jessica Bell,cbautista@example.net,Male,New Patricia,2024-07-25,Everest Property,Automotive,Everest,201.91,3.3
R00032737,O00015026,P001088,U008853,2.0,Value for money.,2025-03-19 20:48:35.766657,Joshua Griffin,john15@example.net,Male,North Richard,2024-04-16,Everest Church,Beauty,Everest,58.95,2.6
R00012594,O00005785,P001959,U006948,3.0,Item arrived damaged.,2024-10-03 13:37:44.755078,Holly Soto,staceyryan@example.net,Male,South Kyleshire,2024-04-01,Everest Television,Automotive,Everest,120.33,2.99
R00031354,O00014396,P001255,U009856,4.0,Customer service was helpful.,2025-06-22 05:56:58.065540,Shawn Washington,landrychristopher@example.net,Female,West Adamhaven,2024-08-12,Harbor Discuss,Groceries,Harbor,37.59,2.93
R00014546,O00006703,P000078,U004267,5.0,Value for money.,2024-06-02 04:26:35.874673,Barry Rodriguez,leetina@example.com,Male,Greenville,2024-12-19,Willow Determine,Automotive,Willow,344.26,3.4
R00043021,O00019785,P001465,U000939,3.0,Decent product for the price.,2024-06-12 22:22:50.901080,Theodore Bowman,ashley96@example.org,Other,Kristinefort,2024-04-16,Astra Happen,Beauty,Astra,111.79,4.21
R00020844,O00009631,P001910,U002260,5.0,Decent product for the price.,2024-12-26 10:15:43.980418,Jeanette Hogan,rstewart@example.net,Male,Brownside,2024-02-08,Nimbus Possible,Clothing,Nimbus,76.19,3.13
R00041664,O00019117,P001778,U000035,4.0,Value for money.,2024-08-27 10:49:18.520057,Patrick Williams,dwalker@example.com,Female,Loribury,2025-04-24,Solace Minute,Toys,Solace,10.29,2.91
R00014017,O00006452,P001779,U002754,5.0,Item arrived damaged.,2024-03-10 10:15:13.981400,Charles Williams,lorrainemurphy@example.org,Male,Ericksonstad,2024-08-09,Orion Management,Clothing,Orion,57.54,4.39
R00005392,O00002453,P001934,U001123,4.0,Item arrived damaged.,2024-02-05 21:41:56.522224,Michael Cox,rgallegos@example.org,Female,Port Brendaberg,2024-03-04,NeoTech Song,Automotive,NeoTech,286.31,4.73
R00004472,O00002036,P000701,U002596,3.0,"Excellent product, will buy again.",2025-07-16 17:52:14.812359,Evelyn Fischer,fgutierrez@example.com,Other,Codyland,2025-09-18,Astra My,Home & Kitchen,Astra,349.01,3.07
R00020762,O00009599,P001837,U006622,,"Excellent product, will buy again.",2025-03-06 21:15:48.418180,Kelly Cordova,fergusonwilliam@example.org,Other,Nunezstad,2025-04-15,Pulse Above,Toys,Pulse,72.87,3.13
